,id,popularity,title,vote_average,vote_count
568,58129,10.073,The Phantom Carriage,7.8,260
569,14574,49.671,The Boy in the Striped Pyjamas,7.8,6353
570,115,22.849,The Big Lebowski,7.8,10076
571,744114,15.91,My Policeman,7.8,518
572,359156,6.825,Don't Be Bad,7.8,883
573,2721,10.417,Z,7.8,387
574,777,9.274,Grand Illusion,7.8,573
575,613,15.622,Downfall,7.8,3334
576,779047,8.962,Us Again,7.8,271
577,946,8.569,Letter from an Unknown Woman,7.8,251
578,22843,21.791,Evangelion: 2.0 You Can (Not) Advance,7.8,720
579,9479,44.246,The Nightmare Before Christmas,7.8,8242
580,93,13.977,Anatomy of a Murder,7.8,808
581,804095,56.34,The Fabelmans,7.8,1329
582,33320,15.322,Millennium Actress,7.8,658
583,89,37.264,Indiana Jones and the Last Crusade,7.8,8845
584,929170,36.043,Honor Society,7.8,272
585,530254,28.803,The Witch: Part 1. The Subversion,7.8,397
586,152742,14.981,The Best Offer,7.8,2587
587,80379,5.071,Louis C.K.: Live at the Beacon Theater,7.8,204
588,596,15.317,The Grapes of Wrath,7.8,817
589,579974,101.917,RRR,7.8,921
590,200727,32.685,"Love, Rosie",7.8,5788
591,71157,10.263,Polisse,7.8,1068
592,59440,46.388,Warrior,7.8,4034
593,24480,11.585,Partly Cloudy,7.8,929
594,1018,26.085,Mulholland Drive,7.8,5424
595,31011,22.326,Mr. Nobody,7.8,5409
596,677638,33.664,We Bare Bears: The Movie,7.8,771
597,1607,66.861,A Bronx Tale,7.8,1998
598,968,18.946,Dog Day Afternoon,7.8,2553
599,585,103.654,"Monsters, Inc.",7.8,16734
600,50759,9.039,An Autumn Afternoon,7.8,228
601,6075,18.513,Carlito's Way,7.8,2757
602,303867,5.722,World of Tomorrow,7.8,274
603,47931,19.733,Elite Squad: The Enemy Within,7.8,1623
604,30588,10.915,Monsieur Verdoux,7.8,358
605,14836,97.386,Coraline,7.8,6576
606,15859,13.811,A Moment to Remember,7.8,260
607,12,70.501,Finding Nemo,7.8,17632
608,826,15.828,The Bridge on the River Kwai,7.8,1765
609,348892,11.683,Bajrangi Bhaijaan,7.8,403
610,650031,12.415,The Shadow in My Eye,7.8,390
611,21135,10.884,L'Eclisse,7.8,401
612,10775,19.993,Infernal Affairs,7.8,1370
613,805,17.322,Rosemary's Baby,7.8,3408
614,136,15.636,Freaks,7.8,1018
615,901563,78.745,Close,7.8,370
616,770254,30.393,Back to the Outback,7.8,653
617,80,17.743,Before Sunset,7.8,2944
618,11602,9.162,Through a Glass Darkly,7.8,415
619,674,94.135,Harry Potter and the Goblet of Fire,7.8,18761
620,841755,30.176,Mortal Kombat Legends: Battle of the Realms,7.8,342
621,335578,12.101,Land of Mine,7.8,1254
622,479718,25.925,The Outlaws,7.8,269
623,263115,45.662,Logan,7.8,17724
624,116322,20.742,The Legend of La Llorona,7.8,204
625,113833,12.649,The Normal Heart,7.8,807
626,5915,25.678,Into the Wild,7.8,8824
627,314365,17.598,Spotlight,7.8,7596
628,11953,15.296,Kagemusha,7.8,546
629,705861,42.361,Hustle,7.8,2046
630,831223,19.566,Gone Mom: The Disappearance of Jennifer Dulos,7.8,216
631,597316,23.364,My Little Pony: A New Generation,7.8,263
632,323272,27.912,War Room,7.8,417
633,423612,20.396,Never Look Away,7.8,600
634,10191,43.028,How to Train Your Dragon,7.8,11762
635,502,11.938,Fail Safe,7.8,317
636,25606,19.083,White Collar Blues,7.8,753
637,5991,9.225,The Last Laugh,7.8,260
638,1280,15.475,3-Iron,7.8,997
639,375794,34.189,No Manches Frida,7.8,719
640,11697,15.363,The Man Who Shot Liberty Valance,7.8,939
641,5961,9.842,Fanny and Alexander,7.8,663
642,107,37.012,Snatch,7.8,8012
643,609242,20.836,The Heist of the Century,7.8,686
644,419478,24.214,Midnight Sun,7.8,3155
645,762,17.389,Monty Python and the Holy Grail,7.8,5090
646,142,23.867,Brokeback Mountain,7.8,6247
647,573171,154.843,A Frozen Rooster,7.8,281
648,438631,110.227,Dune,7.8,8804
649,393559,11.625,My Life as a Zucchini,7.8,1168
650,29452,7.734,The Face of Another,7.8,206
651,25253,7.974,Crooks in Clover,7.8,444
652,31056,10.493,A Short Film About Love,7.8,305
653,11656,10.156,The Virgin Spring,7.8,513
654,2062,86.968,Ratatouille,7.8,15227
655,1626,8.188,Vivre Sa Vie,7.8,541
656,143,20.147,All Quiet on the Western Front,7.8,653
657,49797,17.027,I Saw the Devil,7.8,2136
658,262,13.177,The King of Comedy,7.8,1912
659,126319,13.032,Ernest & Celestine,7.8,519
660,396,9.419,Who's Afraid of Virginia Woolf?,7.8,693
661,869626,311.828,Marcel the Shell with Shoes On,7.8,259
662,5544,11.557,Hiroshima Mon Amour,7.8,673
663,766507,182.792,Prey,7.8,5452
664,27064,13.112,Mishima: A Life in Four Chapters,7.8,214
665,13042,10.788,Presto,7.8,895
666,4977,18.907,Paprika,7.8,1907
667,144,13.501,Wings of Desire,7.8,1087
668,52345,0.924,Lisbela and the Prisoner,7.8,356
669,29845,10.72,A Woman Under the Influence,7.8,386
670,29458,14.401,One Hundred Steps,7.8,593
671,10193,59.742,Toy Story 3,7.8,13419
672,32916,13.335,Scooby-Doo! Abracadabra-Doo,7.8,215
673,5000,10.796,Forbidden Games,7.8,259
674,13855,12.628,The Chaser,7.8,1105
675,1366,58.29,Rocky,7.8,6831
676,554590,7.987,Tod@s Caen,7.8,454
677,17483,12.445,Shelter,7.8,443
678,553,15.426,Dogville,7.8,2108
679,11621,22.716,Porco Rosso,7.8,2798
680,2118,18.234,L.A. Confidential,7.8,4297
681,22,87.902,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,18720
682,16237,13.371,Teen Titans: Trouble in Tokyo,7.8,306
683,141,22.934,Donnie Darko,7.8,11189
684,602063,36.289,Rurouni Kenshin: The Final,7.8,372
685,149870,23.976,The Wind Rises,7.8,2511
686,14069,20.435,The Girl Who Leapt Through Time,7.8,1767
687,486589,35.463,Red Shoes and the Seven Dwarfs,7.8,941
688,352173,9.71,Drishyam,7.8,328
689,20126,10.304,Deep Red,7.8,1256
690,84892,32.31,The Perks of Being a Wallflower,7.8,9610
691,22683,25.05,Gifted Hands: The Ben Carson Story,7.8,532
692,843241,44.411,The Seven Deadly Sins: Cursed by Light,7.8,435
693,277216,25.342,Straight Outta Compton,7.8,3475
694,9421,9.95,The Dinner Game,7.8,1672
695,336804,7.679,Mustang,7.8,1262
696,851,11.053,Brief Encounter,7.8,504
697,303,11.764,Notorious,7.8,1354
698,49026,59.732,The Dark Knight Rises,7.8,20781
699,10757,14.402,Kabhi Khushi Kabhie Gham,7.8,466
700,10315,26.208,Fantastic Mr. Fox,7.8,4545
701,10227,11.039,PlayTime,7.8,465
702,656563,9.272,Rich in Love,7.8,559
703,539517,20.049,Constantine: City of Demons - The Movie,7.8,514
704,49687,8.82,Marriage Italian Style,7.8,435
705,980,12.063,The Ox-Bow Incident,7.8,307
706,15916,15.055,Angel's Egg,7.8,322
707,14282,22.94,Ninja Scroll,7.8,501
708,1480,13.526,Touch of Evil,7.8,1232
709,169813,11.07,Short Term 12,7.8,1149
710,49046,151.716,All Quiet on the Western Front,7.8,2639
711,696,10.11,Manhattan,7.8,2079
712,12444,98.316,Harry Potter and the Deathly Hallows: Part 1,7.8,17318
713,703,18.323,Annie Hall,7.8,3448
714,117,22.145,The Untouchables,7.8,5018
715,428493,13.511,God's Own Country,7.8,794
716,166428,70.03,How to Train Your Dragon: The Hidden World,7.8,5635
717,40662,23.774,Batman: Under the Red Hood,7.8,1409
718,873,15.802,The Color Purple,7.8,1467
719,506574,33.921,Descendants 3,7.8,1336
720,562,42.444,Die Hard,7.8,9892
721,581528,58.681,"The Gangster, the Cop, the Devil",7.8,742
722,12496,12.659,The Twilight Samurai,7.8,260
723,582927,7.601,I'm No Longer Here,7.8,409
724,498249,7.107,Bad Seeds,7.8,516
725,27670,7.731,Nothing Left to Do but Cry,7.8,1024
726,9475,30.999,Scent of a Woman,7.8,2880
727,1908,8.705,Inherit the Wind,7.8,350
728,587,17.962,Big Fish,7.8,6564
729,380,27.31,Rain Man,7.8,5609
730,337960,11.226,Holding the Man,7.8,421
731,713776,10.398,If Anything Happens I Love You,7.8,760
732,724495,158.594,The Woman King,7.8,1447
733,435366,19.256,Fabricated City,7.8,271
734,396535,53.393,Train to Busan,7.8,6378
735,18079,8.72,Nine Queens,7.8,591
736,2108,18.677,The Breakfast Club,7.8,7264
737,492188,17.116,Marriage Story,7.8,6290
738,86837,12.058,Amour,7.8,1428
739,925,16.084,Do the Right Thing,7.8,1481
740,576920,13.761,Silver Skates,7.8,208
741,963,15.007,The Maltese Falcon,7.8,1419
742,11005,15.581,Awakenings,7.8,2165
743,756999,90.313,The Black Phone,7.8,3834
744,61979,63.02,Three Steps Above Heaven,7.8,2711
745,1700,17.031,Misery,7.8,4023
746,583,19.378,Life of Brian,7.8,3842
747,317442,60.122,The Last: Naruto the Movie,7.8,1659
748,359784,14.098,Maudie,7.8,372
749,1417,30.98,Pan's Labyrinth,7.8,9625
750,6844,40.091,The Ten Commandments,7.8,1311
751,165,23.536,Back to the Future Part II,7.8,11468
752,382591,18.578,Two Is a Family,7.8,2804
753,374473,11.006,"I, Daniel Blake",7.7,1221
754,357786,18.642,Kizumonogatari Part 1: Tekketsu,7.7,227
755,3114,23.971,The Searchers,7.7,1174
756,28162,10.492,A Matter of Life and Death,7.7,320
757,877703,109.328,Teen Wolf: The Movie,7.8,602
758,269149,63.949,Zootopia,7.7,14860
759,14756,17.021,Ip Man,7.7,3309
760,903,21.658,Cool Hand Luke,7.7,1196
761,792,29.372,Platoon,7.7,3929
762,322,25.743,Mystic River,7.7,5789
763,597922,32.591,The Greatest Beer Run Ever,7.7,491
764,273248,31.268,The Hateful Eight,7.7,12945
765,28571,5.994,The Heiress,7.7,206
766,1027014,14.466,Entergalactic,7.7,235
767,27040,6.15,Meshes of the Afternoon,7.7,312
768,16761,12.322,An Egg-celent movie,7.7,268
769,525,16.054,The Blues Brothers,7.7,3699
770,614917,25.454,King Richard,7.7,1942
771,317182,5.841,Doctor Who: Last Christmas,7.7,218
772,10229,25.47,A Walk to Remember,7.7,3706
773,531,13.965,The Wrong Trousers,7.7,825
774,502033,18.956,Sound of Metal,7.7,2137
775,11220,20.897,Fallen Angels,7.7,775
776,234200,11.012,Pride,7.7,1180
777,177572,75.339,Big Hero 6,7.7,14411
778,123025,22.988,"Batman: The Dark Knight Returns, Part 1",7.7,1385
779,508439,33.401,Onward,7.7,5494
780,81401,8.249,The Turin Horse,7.7,301
781,45269,20.962,The King's Speech,7.7,7941
782,31589,9.397,The Bad Sleep Well,7.7,202
783,12491,9.738,Accattone,7.7,420
784,216,7.955,Ali: Fear Eats the Soul,7.7,331
785,965150,39.228,Aftersun,7.7,659
786,556984,17.253,The Trial of the Chicago 7,7.7,2659
787,451945,11.321,BPM (Beats per Minute),7.7,1242
788,393729,7.214,Divines,7.7,613
789,22504,7.909,The King and the Mockingbird,7.7,320
790,12429,51.905,Ponyo,7.7,3597
791,12405,20.854,Slumdog Millionaire,7.7,9666
792,573699,22.56,White Snake,7.7,387
793,33602,11.206,Temple Grandin,7.7,352
794,30018,14.694,Mother,7.7,1233
795,11902,13.072,Underground,7.7,559
796,10020,57.876,Beauty and the Beast,7.7,8997
797,404,11.984,The Straight Story,7.7,1285
798,203217,5.342,My Mom Is a Character,7.7,601
799,16052,16.941,Selena,7.7,1091
800,709629,10.774,War of Likes,7.7,236
801,282758,9.063,Doctor Who: The Runaway Bride,7.7,206
802,334,15.814,Magnolia,7.7,3108
803,759054,17.429,Rise,7.7,224
804,508933,9.685,Ricky Gervais: Humanity,7.7,385
805,25050,10.242,Still Walking,7.7,298
806,990,17.071,The Hustler,7.7,819
807,413594,24.883,Sword Art Online: The Movie – Ordinal Scale,7.7,589
808,9800,18.51,Philadelphia,7.7,3782
809,583083,28.286,The Kissing Booth 2,7.7,4722
810,72660,6.978,I Don't Want to Go Back Alone,7.7,216
811,632,11.027,Stalag 17,7.7,501
812,336,13.764,"Duck, You Sucker",7.7,900
813,244063,12.989,Boys,7.7,606
814,446159,11.127,Bacurau,7.7,948
815,808,129.196,Shrek,7.7,15270
816,672,107.317,Harry Potter and the Chamber of Secrets,7.7,19839
817,537116,17.452,"tick, tick... BOOM!",7.7,1733
818,653,18.469,Nosferatu,7.7,1679
819,24160,5.897,My Friends Act II,7.7,305
820,13002,36.226,Barbie in The 12 Dancing Princesses,7.7,961
821,28145,8.624,"They Shoot Horses, Don't They?",7.7,260
822,9552,55.008,The Exorcist,7.7,6963
823,575452,12.296,The Traitor,7.7,1207
824,221732,19.204,Rurouni Kenshin Part III: The Legend Ends,7.7,397
825,40619,10.554,Day & Night,7.7,800
826,4495,6.945,The Spirit of the Beehive,7.7,289
827,309,12.304,The Celebration,7.7,870
828,162,33.319,Edward Scissorhands,7.7,11751
829,367735,6.24,John Mulaney: The Comeback Kid,7.7,212
830,616584,10.87,K-12,7.7,241
831,15265,8.735,The Red Balloon,7.7,327
832,453191,11.655,The Big Bad Fox and Other Tales,7.7,249
833,20123,12.757,Time of the Gypsies,7.7,308
834,13929,7.891,Geri's Game,7.7,1021
835,5528,13.565,The Chorus,7.7,2150
836,414906,173.632,The Batman,7.7,7906
837,96721,25.051,Rush,7.7,6401
838,205,15.703,Hotel Rwanda,7.7,2512
839,167581,15.26,Free Fall,7.7,714
840,211954,15.405,Instructions Not Included,7.7,783
841,20139,10.651,The Children's Hour,7.7,288
842,24428,103.732,The Avengers,7.7,28554
843,15121,20.433,The Sound of Music,7.7,2876
844,48831,9.716,My Night at Maud's,7.7,235
845,297222,13.801,PK,7.7,842
846,137182,9.447,The Broken Circle Breakdown,7.7,951
847,76600,1860.799,Avatar: The Way of Water,7.7,7904
848,993,8.95,Sleuth,7.7,517
849,845,13.521,Strangers on a Train,7.7,1403
850,499,14.4,Cléo from 5 to 7,7.7,538
851,288,17.302,High Noon,7.7,1221
852,30959,14.378,Kwaidan,7.7,311
853,730840,22.513,Trollhunters: Rise of the Titans,7.7,277
854,626872,68.766,Emergency Declaration,7.7,230
855,242582,40.854,Nightcrawler,7.7,9767
856,9806,61.109,The Incredibles,7.7,16195
857,439058,17.39,Hey Arnold! The Jungle Movie,7.7,202
858,8416,8.742,The Conformist,7.7,552
859,22137,8.014,The Kingdom,7.7,213
860,767,104.105,Harry Potter and the Half-Blood Prince,7.7,17631
861,342470,27.037,All the Bright Places,7.7,2622
862,581577,13.398,Persian Lessons,7.7,308
863,444705,5.508,Dave Chappelle: The Age of Spin,7.7,212
864,128246,13.901,A Werewolf Boy,7.7,230
865,14811,13.181,Fiddler on the Roof,7.7,475
866,28276,8.371,Good Morning,7.7,210
867,4808,12.594,Charade,7.7,1170
868,272,46.181,Batman Begins,7.7,18999
869,13151,16.014,Scooby-Doo on Zombie Island,7.7,635
870,9023,54.365,Spirit: Stallion of the Cimarron,7.7,4135
871,19026,12.842,Azur & Asmar: The Princes' Quest,7.7,513
872,15794,8.659,White Heat,7.7,393
873,11787,11.608,Harvey,7.7,515
874,688,15.875,The Bridges of Madison County,7.7,1853
875,108,16.363,Three Colors: Blue,7.7,1421
876,11972,6.643,Don Camillo,7.7,246
877,8016,16.644,"Germany, Year Zero",7.7,304
878,261,11.481,Cat on a Hot Tin Roof,7.7,645
879,83666,18.315,Moonrise Kingdom,7.7,5293
880,11482,10.729,The Tenant,7.7,957
881,2433,9.699,The Young Girls of Rochefort,7.7,492
882,675,95.569,Harry Potter and the Order of the Phoenix,7.7,17701
883,1633,18.894,Fried Green Tomatoes,7.7,1156
884,795514,54.511,The Fallout,7.7,770
885,399566,123.557,Godzilla vs. Kong,7.7,8767
886,371645,15.696,Hunt for the Wilderpeople,7.7,1789
887,11898,9.163,Kind Hearts and Coronets,7.7,442
888,10633,16.578,In the Heat of the Night,7.7,870
889,164,23.83,Breakfast at Tiffany's,7.7,3793
890,24657,10.094,The Sacrifice,7.7,438
891,567410,7.021,System Crasher,7.7,264
892,522627,31.559,The Gentlemen,7.7,4846
893,25858,8.885,Drunken Angel,7.7,212
894,11299,15.116,Cowboy Bebop: The Movie,7.7,725
895,247,12.563,The Killing,7.7,1271
896,68,13.994,Brazil,7.7,2916
897,49992,8.573,Lucky and Zorba,7.7,573
898,12516,19.459,Dreams,7.7,373
899,1040,10.072,The Leopard,7.7,674
900,22881,41.834,The Blind Side,7.7,5633
901,14580,8.616,The Big Heat,7.7,415
902,5910,15.114,Fireworks,7.7,557
903,1632,16.461,Mississippi Burning,7.7,1407
904,1587,21.199,What's Eating Gilbert Grape,7.7,3492
905,891,11.143,All the President's Men,7.7,1549
906,587272,17.007,Father There Is Only One,7.7,646
907,4480,8.236,Jean de Florette,7.7,467
908,3763,9.688,Onibaba,7.7,313
909,1075,17.671,"Black Cat, White Cat",7.7,635
910,995,13.596,Stagecoach,7.7,941
911,899405,11.758,Anonymously Yours,7.7,324
912,369299,18.967,Don't Blame the Kid,7.7,564
913,13187,10.631,A Charlie Brown Christmas,7.7,562
914,1904,18.526,Memoirs of a Geisha,7.7,2679
915,100402,32.778,Captain America: The Winter Soldier,7.7,17265
916,51608,27.493,The Man from Nowhere,7.7,1117
917,637649,88.37,Wrath of Man,7.7,4386
918,110160,11.516,Laurence Anyways,7.7,776
919,16306,15.75,Fantastic Planet,7.7,775
920,773,15.947,Little Miss Sunshine,7.7,6294
921,672322,52.578,Rurouni Kenshin: The Beginning,7.7,349
922,527776,45.044,Overcomer,7.7,218
923,401698,8.902,Hidden Kisses,7.7,256
924,286217,44.871,The Martian,7.7,18104
925,23832,6.977,For Love and Gold,7.7,309
926,12219,11.055,12 Angry Men,7.7,258
927,11474,23.138,The Warriors,7.7,1838
928,580175,17.609,Another Round,7.7,2580
929,238628,9.653,Tangerines,7.7,430
930,265169,10.581,Winter Sleep,7.7,462
931,4497,9.826,Viridiana,7.7,443
932,629542,73.358,The Bad Guys,7.7,1500
933,82702,46.932,How to Train Your Dragon 2,7.7,8709
934,51822,11.52,Love Hurts,7.7,238
935,12548,9.18,I Vitelloni,7.7,594
936,702,16.873,A Streetcar Named Desire,7.7,1184
937,426426,11.971,Roma,7.7,3614
938,44214,28.968,Black Swan,7.7,13222
939,28580,26.526,The Lost Weekend,7.7,493
940,471707,32.532,Corpus Christi,7.7,459
941,431693,29.141,Spies in Disguise,7.7,2480
942,26371,13.471,Maurice,7.7,435
943,810171,35.316,The Valet,7.7,438
944,227932,4.529,My Mom Is a Character 2,7.7,468
945,50531,6.378,Ask Me If I Am Happy,7.7,1551
946,99,12.205,All About My Mother,7.7,1627
947,589739,5.829,Hair Love,7.7,416
948,17835,10.144,Threads,7.7,231
949,14813,15.975,Mickey's Christmas Carol,7.7,773
950,3309,10.807,Mildred Pierce,7.7,326
951,2493,21.804,The Princess Bride,7.7,4031
952,8832,8.451,Il Divo,7.7,1016
953,981,8.829,The Philadelphia Story,7.7,729
954,25188,12.009,The Last Picture Show,7.7,559
955,8358,25.391,Cast Away,7.7,10237
956,976,8.528,Sweet Smell of Success,7.7,388
957,10835,15.773,The Killer,7.7,638
958,1939,12.706,Laura,7.7,673
959,466282,33.32,To All the Boys I've Loved Before,7.7,7923
960,336808,11.784,Embrace of the Serpent,7.7,407
961,320007,10.442,Victoria,7.7,1069
962,37247,17.724,The Graduate,7.7,2911
963,4347,16.067,Atonement,7.7,3701
964,11362,28.298,The Count of Monte Cristo,7.7,1539
965,4235,13.746,The Sicilian Clan,7.7,274
966,2204,9.717,Alice in the Cities,7.7,238
967,534780,13.256,Andhadhun,7.7,403
968,592807,5.813,Papicha,7.7,225
969,578,41.014,Jaws,7.7,9142
970,221731,19.756,Rurouni Kenshin Part II: Kyoto Inferno,7.7,484
971,513434,12.147,One Cut of the Dead,7.7,636
972,12093,14.036,Lilya 4-ever,7.7,462
973,25768,10.413,"Steamboat Bill, Jr.",7.6,276
974,15251,7.684,Eddie Murphy: Delirious,7.6,279
975,12501,12.519,The Big Country,7.6,282
976,1592,24.097,Primal Fear,7.6,2895
977,366170,28.675,Yu-Gi-Oh!: The Dark Side of Dimensions,7.6,382
978,144288,26.106,Berserk: The Golden Age Arc III - The Advent,7.6,297
979,910,16.032,The Big Sleep,7.6,870
980,871,34.233,Planet of the Apes,7.6,2941
981,576,13.696,The Wild Bunch,7.6,1008
982,964980,118.394,Air,7.6,235
983,596054,9.613,Heroic Losers,7.6,494
984,234567,9.253,Get a Horse!,7.6,217
985,338729,13.523,The Beauty Inside,7.6,226
986,158,12.298,Knockin' on Heaven's Door,7.6,421
987,15137,28.653,Evangelion: 1.0 You Are (Not) Alone,7.6,785
988,812,49.665,Aladdin,7.6,10281
989,514439,22.301,Breakthrough,7.6,956
990,707886,12.578,Feel the Beat,7.6,1024
991,676701,84.047,"Tad, the Lost Explorer and the Emerald Tablet",7.6,238
992,4960,13.203,"Synecdoche, New York",7.6,1214
993,568124,147.679,Encanto,7.6,8175
994,313297,28.457,Kubo and the Two Strings,7.6,3280
995,678,8.893,Out of the Past,7.6,479
996,22292,6.129,The Ghost and Mrs. Muir,7.6,251
997,17058,8.343,Scarlet Street,7.6,300
998,4995,19.394,Boogie Nights,7.6,2741
999,218,42.684,The Terminator,7.6,11450
1000,177945,11.409,"Like Father, Like Son",7.6,575
1001,14624,20.221,The Ultimate Gift,7.6,366
1002,13696,8.092,Angels with Dirty Faces,7.6,263
1003,8429,7.275,Paisan,7.6,258
1004,207703,63.726,Kingsman: The Secret Service,7.6,15302
1005,793,16.314,Blue Velvet,7.6,2850
1006,180299,25.212,The Raid 2,7.6,2063
1007,31216,17.738,I Can't Think Straight,7.6,273
1008,9343,14.89,Fitzcarraldo,7.6,631
1009,1628,12.471,Jules and Jim,7.6,832
1010,643,16.234,Battleship Potemkin,7.6,997
1011,13980,17.677,Sword of the Stranger,7.6,340
1012,51739,28.274,The Secret World of Arrietty,7.6,2449
1013,20108,12.188,Au Hasard Balthazar,7.6,363
1014,19101,12.743,A Little Princess,7.6,865
